block_height,timestamp,difficulty,txs_count,miner_address,network_health,block_age,hash_entropy,miner_reputation,is_valid
4061,1771408400,15259717,61,miner_pool_10,0.9072,96,208,0.9109,1
4062,1771408520,15046586,56,miner_pool_5,0.9522,139,212,0.9499,0
4063,1771408640,14791151,64,miner_pool_1,0.9532,120,249,0.8328,1
4064,1771408760,15183047,49,miner_pool_10,0.9727,97,238,0.9209,1
4065,1771408880,14903410,55,miner_pool_4,0.9264,139,221,0.872,1
4066,1771409000,14772586,44,miner_pool_2,0.8684,137,234,0.8148,1
4067,1771409120,14972330,40,miner_pool_1,0.9673,117,209,0.8436,1
4068,1771409240,15639745,44,miner_pool_2,0.8658,105,217,0.8695,1
4069,1771409360,14647353,53,miner_pool_2,0.9223,99,203,0.8025,1
4070,1771409480,15391138,58,miner_pool_6,0.9376,112,220,0.8494,1
4071,1771409600,14097368,50,miner_pool_10,0.9523,144,223,0.9029,1
4072,1771409720,15711279,47,miner_pool_8,0.8537,134,244,0.948,1
4073,1771409840,15798548,48,miner_pool_1,0.924,116,227,0.8874,1
4074,1771409960,14513554,50,unknown_miner_961,0.9329,145,232,0.5844,1
4075,1771410080,14307879,54,miner_pool_9,0.9578,111,245,0.9102,1
4076,1771410200,14825317,59,miner_pool_1,0.9772,125,244,0.9251,1
4077,1771410320,15809035,54,miner_pool_2,0.9543,147,204,0.8337,1
4078,1771410440,14003367,45,miner_pool_4,0.8704,127,245,0.8477,1
4079,1771410560,14015292,57,miner_pool_5,0.8835,114,252,0.8445,1
4080,1771410680,14209691,60,miner_pool_5,0.9663,116,229,0.8864,1
4081,1771410800,14728580,55,miner_pool_3,0.9045,149,214,0.9454,1
4082,1771410920,15500924,50,unknown_miner_85,0.994,117,253,0.5201,1
4083,1771411040,15464429,47,miner_pool_9,0.9802,102,214,0.8506,1
4084,1771411160,15483180,39,miner_pool_8,0.8739,129,221,0.9346,0
4085,1771411280,15862671,67,miner_pool_9,0.9048,149,240,0.8305,1
4086,1771411400,15058003,41,miner_pool_2,0.9566,132,243,0.8128,1
4087,1771411520,14178212,45,miner_pool_6,0.9664,117,246,0.9456,1
4088,1771411640,14727012,56,miner_pool_2,0.8601,115,202,0.9185,1
4089,1771411760,15726048,41,miner_pool_6,0.9427,112,241,0.8319,1
4090,1771411880,15829716,55,miner_pool_4,0.9521,111,200,0.8294,1
4091,1771412000,15521433,50,miner_pool_8,0.9139,107,243,0.8486,1
4092,1771412120,14983757,43,miner_pool_5,0.8989,108,223,0.8255,0
4093,1771412240,15996658,54,miner_pool_1,0.8576,94,227,0.817,1
4094,1771412360,14716958,50,miner_pool_6,0.9413,106,208,0.829,1
4095,1771412480,15689190,46,miner_pool_4,0.9581,106,237,0.911,1
4096,1771412600,14544631,55,miner_pool_4,0.9983,105,224,0.8076,1
4097,1771412720,15278562,46,miner_pool_5,0.856,149,203,0.927,1
4098,1771412840,14478525,55,miner_pool_6,0.9336,127,203,0.8058,1
4099,1771412960,15154943,34,unknown_miner_312,0.8864,97,245,0.619,1
4100,1771413080,15517301,52,unknown_miner_53,0.9253,147,210,0.7318,1
4101,1771413200,14277877,61,unknown_miner_926,0.9301,131,246,0.6231,1
4102,1771413320,15112281,49,miner_pool_9,0.9874,101,229,0.8493,1
4103,1771413440,14373317,35,miner_pool_9,0.8693,100,256,0.8539,1
4104,1771413560,15946078,56,miner_pool_4,0.9338,113,255,0.9466,1
4105,1771413680,15746986,61,miner_pool_6,0.8933,122,227,0.8801,1
4106,1771413800,15469889,41,unknown_miner_404,0.8881,133,233,0.6214,1
4107,1771413920,14192815,42,miner_pool_6,0.8797,99,255,0.9028,1
4108,1771414040,15008441,50,miner_pool_9,0.9543,95,223,0.8054,1
4109,1771414160,14735206,52,miner_pool_5,0.8605,133,217,0.9316,1
4110,1771414280,14254622,51,miner_pool_10,0.8832,150,208,0.8446,1
4111,1771414400,14503539,51,miner_pool_2,0.955,140,218,0.8687,1
4112,1771414520,14324429,57,miner_pool_4,0.9151,145,232,0.8587,1
4113,1771414640,14148000,54,miner_pool_9,0.9829,112,233,0.8132,1
4114,1771414760,15148703,45,miner_pool_2,0.896,96,233,0.9062,1
4115,1771414880,14484869,41,miner_pool_3,0.9713,136,241,0.846,0
4116,1771415000,15107482,54,miner_pool_2,0.8531,135,235,0.8679,1
4117,1771415120,14001145,46,miner_pool_10,0.9318,147,245,0.933,1
4118,1771415240,15644093,42,miner_pool_3,0.9757,92,226,0.8998,1
4119,1771415360,14770695,61,unknown_miner_849,0.956,124,236,0.4074,1
4120,1771415480,14704172,54,miner_pool_1,0.9834,105,214,0.8986,1
4121,1771415600,15048208,47,miner_pool_1,0.898,103,255,0.8575,1
4122,1771415720,15586785,46,unknown_miner_68,0.9883,121,204,0.6029,1
4123,1771415840,14119238,40,miner_pool_9,0.9505,112,242,0.9245,1
4124,1771415960,14637994,53,miner_pool_8,0.9922,120,231,0.905,1
4125,1771416080,14900525,48,miner_pool_10,0.8632,146,210,0.9347,1
4126,1771416200,15434501,57,miner_pool_4,0.9186,106,241,0.8379,1
4127,1771416320,14216098,48,unknown_miner_894,0.9615,103,231,0.4522,1
4128,1771416440,14537291,64,miner_pool_4,0.9694,104,255,0.9304,1
4129,1771416560,15158129,57,unknown_miner_28,0.8986,145,218,0.72,1
4130,1771416680,15325378,42,miner_pool_7,0.9198,120,254,0.844,1
4131,1771416800,14553332,46,miner_pool_7,0.9186,118,233,0.8693,1
4132,1771416920,14105639,35,miner_pool_6,0.9339,144,255,0.9074,1
4133,1771417040,16000000,48,miner_pool_4,0.9442,147,222,0.8455,1
4134,1771417160,14240795,49,miner_pool_9,0.934,138,219,0.8208,1
4135,1771417280,15569241,50,miner_pool_10,0.9025,137,202,0.9256,1
4136,1771417400,14627993,51,miner_pool_4,0.9734,128,236,0.8365,1
4137,1771417520,15756581,40,miner_pool_3,0.9125,115,215,0.8658,1
4138,1771417640,15304987,46,miner_pool_8,0.9252,94,239,0.9341,1
4139,1771417760,15271570,64,miner_pool_9,0.9038,102,229,0.8177,1
4140,1771417880,15895345,55,miner_pool_8,0.8548,99,206,0.845,1
4141,1771418000,14494996,38,miner_pool_8,0.8713,149,254,0.8287,1
4142,1771418120,15924556,54,miner_pool_7,0.999,92,254,0.8508,1
4143,1771418240,14995237,56,miner_pool_1,0.9853,126,225,0.887,1
4144,1771418360,15657975,40,miner_pool_10,0.8773,144,206,0.8388,1
4145,1771418480,14115238,40,miner_pool_1,0.976,147,205,0.8767,1
4146,1771418600,15581222,49,miner_pool_7,0.9968,105,240,0.8599,1
4147,1771418720,14752956,54,miner_pool_10,0.9522,93,256,0.9045,1
4148,1771418840,14978078,39,miner_pool_3,0.8741,102,256,0.8141,1
4149,1771418960,14496515,51,miner_pool_4,0.9347,98,237,0.8452,1
4150,1771419080,14734861,67,miner_pool_7,0.8761,111,226,0.9286,1
4151,1771419200,15466663,58,miner_pool_5,0.9765,142,252,0.8248,1
4152,1771419320,14544865,57,miner_pool_9,0.939,116,222,0.8997,1
4153,1771419440,14925710,41,unknown_miner_731,0.9174,117,225,0.4843,1
4154,1771419560,14390084,60,miner_pool_6,0.9428,97,252,0.826,1
4155,1771419680,14687846,54,miner_pool_4,0.8613,125,230,0.8553,1
4156,1771419800,14341326,43,unknown_miner_998,0.9299,143,242,0.3561,1
4157,1771419920,14095232,47,miner_pool_10,0.8623,125,231,0.8008,1
4158,1771420040,15868249,37,miner_pool_9,0.9179,125,252,0.9372,1
4159,1771420160,14503456,58,miner_pool_7,0.9616,129,237,0.8413,1
4160,1771420280,15392143,46,unknown_miner_140,0.9741,90,239,0.2074,1
4161,1771420400,15459351,36,miner_pool_2,0.9502,119,236,0.832,1
4162,1771420520,14527131,68,miner_pool_10,0.9485,106,237,0.8384,1
4163,1771420640,14758165,51,miner_pool_5,0.931,91,226,0.8497,1
4164,1771420760,14420321,47,unknown_miner_412,0.9137,101,202,0.2137,1
4165,1771420880,14014507,45,unknown_miner_483,0.9569,149,244,0.605,1
4166,1771421000,14297271,59,miner_pool_2,0.948,97,256,0.9167,1
4167,1771421120,14276061,55,unknown_miner_375,0.8741,147,239,0.2824,1
4168,1771421240,14057022,52,miner_pool_2,0.9203,98,240,0.8136,1
4169,1771421360,15985859,57,miner_pool_10,0.864,116,249,0.8237,1
4170,1771421480,15764415,49,miner_pool_9,0.8538,131,223,0.859,1
4171,1771421600,15609094,48,miner_pool_9,0.9288,115,237,0.847,1
4172,1771421720,14940072,33,miner_pool_7,0.879,120,207,0.862,1
4173,1771421840,15659841,58,miner_pool_1,0.8943,108,226,0.9072,1
4174,1771421960,15579562,50,miner_pool_1,0.9895,142,234,0.856,1
4175,1771422080,15222238,41,miner_pool_5,0.92,114,204,0.8613,1
4176,1771422200,15388241,50,miner_pool_5,0.9961,120,226,0.8631,1
4177,1771422320,14402819,45,miner_pool_9,0.9079,122,230,0.8444,1
4178,1771422440,14302300,37,miner_pool_3,0.9133,108,228,0.9293,1
4179,1771422560,15911840,45,unknown_miner_102,0.8758,96,217,0.5542,1
4180,1771422680,14135981,46,miner_pool_9,0.9476,113,242,0.8665,1
4181,1771422800,14355107,67,miner_pool_10,0.8791,150,215,0.8842,1
4182,1771422920,14577731,40,miner_pool_10,0.9236,136,239,0.9264,1
4183,1771423040,14283731,48,miner_pool_7,0.9113,98,235,0.8247,1
4184,1771423160,14599369,46,miner_pool_7,0.8592,103,253,0.8618,1
4185,1771423280,14474055,41,miner_pool_2,0.8969,103,254,0.8238,1
4186,1771423400,14880132,44,miner_pool_9,0.9945,96,230,0.8541,1
4187,1771423520,14129293,57,miner_pool_1,0.8514,138,201,0.8169,1
4188,1771423640,14466098,53,miner_pool_2,0.965,150,216,0.8509,1
4189,1771423760,15175003,49,miner_pool_6,0.9301,102,249,0.9353,1
4190,1771423880,14888304,46,miner_pool_2,0.8904,92,234,0.8561,1
4191,1771424000,15449715,45,miner_pool_1,0.9207,112,205,0.8905,1
4192,1771424120,15339769,55,unknown_miner_109,0.8762,150,254,0.36,1
4193,1771424240,14492558,45,miner_pool_6,0.9779,97,226,0.8375,1
4194,1771424360,14927780,51,miner_pool_4,0.8713,95,202,0.8544,1
4195,1771424480,15695190,40,unknown_miner_882,0.9103,135,205,0.523,1
4196,1771424600,14348106,43,miner_pool_1,0.9279,93,237,0.8103,1
4197,1771424720,15964656,66,miner_pool_7,0.8795,140,211,0.8937,1
4198,1771424840,14387241,57,miner_pool_4,0.8681,92,211,0.9029,1
4199,1771424960,14321388,51,unknown_miner_750,0.894,121,243,0.4802,1
4200,1771425080,15095243,49,miner_pool_8,0.9662,139,232,0.906,1
4201,1771425200,15485799,52,miner_pool_10,0.8996,91,207,0.863,1
4202,1771425320,15789817,52,miner_pool_10,0.9882,130,237,0.9191,1
4203,1771425440,14532808,41,miner_pool_4,0.9414,140,203,0.8635,1
4204,1771425560,14125010,57,unknown_miner_468,0.8526,138,225,0.2498,1
4205,1771425680,14113924,57,miner_pool_5,0.8744,112,247,0.8221,1
4206,1771425800,14749074,53,miner_pool_9,0.9013,115,206,0.825,1
4207,1771425920,14394096,40,miner_pool_6,0.9265,141,213,0.8604,1
4208,1771426040,14864074,67,miner_pool_7,0.9323,138,215,0.8433,1
4209,1771426160,14950857,59,miner_pool_7,0.9155,135,205,0.8909,1
4210,1771426280,14330880,60,miner_pool_1,0.8792,142,243,0.9444,1
4211,1771426400,15100979,54,miner_pool_3,0.9692,116,229,0.8334,1
4212,1771426520,15317495,46,unknown_miner_682,0.9168,130,248,0.221,1
4213,1771426640,14124265,56,miner_pool_3,0.8902,106,238,0.8015,1
4214,1771426760,15155656,43,miner_pool_4,0.9276,148,200,0.8295,1
4215,1771426880,14427602,51,miner_pool_5,0.9585,140,237,0.9332,1
4216,1771427000,15409522,57,miner_pool_1,0.9584,145,253,0.8021,1
4217,1771427120,15924030,50,miner_pool_4,0.8648,105,226,0.9248,1
4218,1771427240,15883855,45,miner_pool_4,0.9063,141,208,0.9004,1
4219,1771427360,15945188,42,miner_pool_7,0.9383,122,213,0.8317,1
4220,1771427480,15580936,58,miner_pool_7,0.9744,94,231,0.8349,1
4221,1771427600,15575130,48,unknown_miner_313,0.9478,122,256,0.2882,1
4222,1771427720,14349318,46,miner_pool_8,0.9884,96,208,0.9415,1
4223,1771427840,14406296,52,miner_pool_3,0.9248,95,209,0.8323,0
4224,1771427960,15691506,53,miner_pool_1,0.8907,114,252,0.9023,0
4225,1771428080,15812387,45,miner_pool_6,0.914,142,231,0.9444,1
4226,1771428200,15944189,49,unknown_miner_370,0.8777,150,215,0.2972,1
4227,1771428320,14678929,53,miner_pool_4,0.8797,126,251,0.9207,1
4228,1771428440,15885669,52,miner_pool_10,0.9078,120,208,0.8558,1
4229,1771428560,15706480,56,miner_pool_4,0.8994,133,215,0.8248,1
4230,1771428680,15592316,37,miner_pool_10,0.9782,118,248,0.8764,1
4231,1771428800,15842297,43,miner_pool_8,0.9555,130,217,0.8764,1
4232,1771428920,14571589,41,miner_pool_5,0.9376,134,256,0.9225,1
4233,1771429040,14706732,50,miner_pool_2,0.8927,139,239,0.9264,0
4234,1771429160,14508593,42,miner_pool_7,0.883,110,204,0.8071,1
4235,1771429280,15125801,51,miner_pool_3,0.8993,119,230,0.84,1
4236,1771429400,15740516,44,miner_pool_1,0.8947,110,250,0.945,1
4237,1771429520,15991588,42,miner_pool_9,0.9267,99,236,0.8945,1
4238,1771429640,14202461,50,miner_pool_10,0.8932,106,239,0.8387,1
4239,1771429760,14372211,48,miner_pool_2,0.9244,115,241,0.9455,1
4240,1771429880,15520701,41,miner_pool_10,0.8583,134,255,0.9243,1
4241,1771430000,15592231,53,miner_pool_9,0.9173,130,226,0.8437,1
4242,1771430120,14087175,56,miner_pool_5,0.8813,106,234,0.8968,1
4243,1771430240,14346029,39,miner_pool_4,0.9898,104,211,0.9355,1
4244,1771430360,14621133,56,unknown_miner_469,0.9303,122,247,0.57,1
4245,1771430480,15913228,55,miner_pool_5,0.8823,93,249,0.8182,1
4246,1771430600,14567607,49,miner_pool_2,0.8979,127,228,0.8362,1
4247,1771430720,15997306,54,miner_pool_6,0.9637,122,206,0.9256,1
4248,1771430840,15294059,53,miner_pool_10,0.9469,109,221,0.8396,1
4249,1771430960,14028982,45,miner_pool_6,0.8716,105,200,0.8095,1
4250,1771431080,15762618,54,miner_pool_5,0.8819,99,244,0.9244,1
4251,1771431200,15367737,44,miner_pool_7,0.8953,132,205,0.8556,1
4252,1771431320,14616783,52,miner_pool_4,0.8686,125,246,0.9163,1
4253,1771431440,14564722,45,miner_pool_5,0.8843,95,226,0.8683,1
4254,1771431560,14698071,49,miner_pool_8,0.917,142,239,0.8499,1
4255,1771431680,15338547,47,miner_pool_10,0.9759,104,231,0.9209,1
4256,1771431800,14484121,51,miner_pool_7,0.8961,93,244,0.8005,0
4257,1771431920,15817995,45,miner_pool_3,0.899,122,250,0.9276,1
4258,1771432040,14983630,38,miner_pool_10,0.9992,144,245,0.9302,1
4259,1771432160,14315015,48,unknown_miner_504,0.986,120,234,0.6279,1
4260,1771432280,15085014,55,miner_pool_3,0.8696,140,250,0.9112,1
4261,1771432400,15269552,54,unknown_miner_400,0.8732,118,212,0.5605,1
4262,1771432520,14659984,42,unknown_miner_884,0.9566,140,255,0.4461,1
4263,1771432640,14474308,60,miner_pool_8,0.9242,130,201,0.8006,1
4264,1771432760,14286616,52,miner_pool_8,0.9863,115,205,0.872,1
4265,1771432880,15767514,49,miner_pool_6,0.9043,129,206,0.9472,1
4266,1771433000,14909442,63,miner_pool_3,0.9152,146,246,0.9349,1
4267,1771433120,14561898,46,miner_pool_10,0.9864,124,246,0.9453,1
4268,1771433240,14688814,53,miner_pool_2,0.8552,105,254,0.802,1
4269,1771433360,15676869,55,miner_pool_1,0.8764,98,207,0.9182,1
4270,1771433480,15988704,44,miner_pool_1,0.868,98,240,0.8039,1
4271,1771433600,15226152,47,miner_pool_10,0.9641,116,231,0.8504,1
4272,1771433720,15359195,47,miner_pool_7,0.9001,92,218,0.8959,1
4273,1771433840,14040551,55,miner_pool_1,0.9918,147,227,0.8507,1
4274,1771433960,15135754,40,miner_pool_3,0.873,130,201,0.8169,1
4275,1771434080,14667505,41,miner_pool_9,0.9176,122,252,0.8276,1
4276,1771434200,15503432,42,miner_pool_3,0.8737,138,233,0.911,1
4277,1771434320,14790838,39,miner_pool_1,0.8559,128,236,0.898,1
4278,1771434440,15729981,50,miner_pool_8,0.9118,111,208,0.8505,0
4279,1771434560,15641715,46,miner_pool_2,0.8521,106,249,0.8993,1
4280,1771434680,15346649,47,unknown_miner_424,0.8749,113,250,0.4842,1
4281,1771434800,14641450,50,unknown_miner_734,0.9974,141,241,0.2455,1
4282,1771434920,14892683,70,unknown_miner_483,0.9392,103,215,0.6576,1
4283,1771435040,15402648,49,miner_pool_1,0.9035,130,245,0.9035,1
4284,1771435160,14714980,56,unknown_miner_143,0.9004,134,203,0.3976,1
4285,1771435280,14131051,53,unknown_miner_566,0.9335,92,230,0.5375,1
4286,1771435400,15666258,45,miner_pool_7,0.9143,99,207,0.9358,1
4287,1771435520,15492668,62,miner_pool_4,0.9254,118,221,0.8302,1
4288,1771435640,15220047,43,miner_pool_5,0.9648,150,222,0.8953,1
4289,1771435760,14242038,60,unknown_miner_427,0.9898,124,242,0.5262,1
4290,1771435880,15030487,50,miner_pool_8,0.9071,108,200,0.9048,1
4291,1771436000,15490900,45,miner_pool_10,0.8528,92,242,0.9323,1
4292,1771436120,15000308,57,unknown_miner_292,0.871,109,201,0.6462,1
4293,1771436240,14312316,49,miner_pool_10,0.8567,108,227,0.8781,1
4294,1771436360,14445358,63,miner_pool_2,0.8696,95,228,0.8282,1
4295,1771436480,14034804,45,miner_pool_5,0.9108,108,204,0.8487,1
4296,1771436600,15266392,41,miner_pool_2,0.9117,141,241,0.9413,1
4297,1771436720,15411468,52,miner_pool_2,0.8677,140,207,0.8907,1
4298,1771436840,15587789,65,miner_pool_5,0.9938,92,217,0.9091,1
4299,1771436960,14748373,55,miner_pool_6,0.9107,104,251,0.8211,1
4300,1771437080,14964028,39,miner_pool_4,0.9235,134,242,0.9254,1
4301,1771437200,15010800,44,miner_pool_3,0.9899,142,211,0.8012,1
4302,1771437320,14922551,46,unknown_miner_675,0.9149,143,248,0.7069,1
4303,1771437440,15610959,58,miner_pool_2,0.8677,116,249,0.8594,1
4304,1771437560,14285562,58,unknown_miner_360,0.8945,111,230,0.6033,1
4305,1771437680,14197798,51,miner_pool_2,0.9917,134,240,0.8563,1
4306,1771437800,15132727,35,miner_pool_3,0.8984,93,204,0.9176,0
4307,1771437920,14990901,49,miner_pool_9,0.999,129,214,0.934,1
4308,1771438040,15158150,54,miner_pool_4,0.8834,118,200,0.8337,1
4309,1771438160,14083737,47,miner_pool_8,0.8851,148,215,0.9212,1
4310,1771438280,15404139,56,miner_pool_8,0.9073,120,235,0.9128,1
4311,1771438400,14670491,54,miner_pool_2,0.9862,123,237,0.8576,1
4312,1771438520,14902466,55,miner_pool_7,0.9128,90,201,0.8229,1
4313,1771438640,15647321,41,miner_pool_7,0.9186,131,244,0.8092,1
4314,1771438760,14857315,46,miner_pool_2,0.8926,116,230,0.9096,1
4315,1771438880,15136040,50,miner_pool_3,0.9356,135,231,0.9388,1
4316,1771439000,14544490,56,miner_pool_3,0.9897,142,209,0.9317,1
4317,1771439120,15763610,52,miner_pool_9,0.8846,90,223,0.8723,1
4318,1771439240,14554419,49,miner_pool_2,0.8597,113,205,0.8511,1
4319,1771439360,15030057,41,miner_pool_4,0.9932,103,217,0.8697,1
4320,1771439480,14056735,45,miner_pool_2,0.9507,100,241,0.9116,1
4321,1771439600,15780914,45,miner_pool_8,0.9583,150,222,0.8576,1
4322,1771439720,14299649,47,miner_pool_3,0.8736,117,220,0.8199,1
4323,1771439840,15297564,48,miner_pool_7,0.9885,116,218,0.9241,1
4324,1771439960,14170650,41,miner_pool_9,0.9522,109,208,0.8764,1
4325,1771440080,14674324,41,unknown_miner_644,0.8529,110,241,0.7794,1
4326,1771440200,15575602,61,unknown_miner_717,0.9025,121,252,0.3633,1
4327,1771440320,15884269,51,miner_pool_1,0.9274,124,201,0.8233,1
4328,1771440440,15566511,45,miner_pool_5,0.9424,123,202,0.9163,1
4329,1771440560,14627364,36,miner_pool_3,0.9292,148,256,0.8988,1
4330,1771440680,14105153,47,unknown_miner_927,0.9122,145,237,0.3622,1
4331,1771440800,15501912,58,miner_pool_10,0.8937,138,214,0.8204,1
4332,1771440920,14439739,48,miner_pool_8,0.9598,144,241,0.903,1
4333,1771441040,14944447,54,miner_pool_8,0.9693,116,211,0.8501,1
4334,1771441160,14379767,56,miner_pool_2,0.886,111,204,0.9126,1
4335,1771441280,14816885,57,miner_pool_4,0.9266,116,227,0.8629,1
4336,1771441400,15973473,55,miner_pool_8,0.9941,132,227,0.8833,1
4337,1771441520,15209681,53,miner_pool_6,0.9953,96,252,0.9473,1
4338,1771441640,14412865,40,miner_pool_8,0.9316,117,254,0.8014,1
4339,1771441760,15440721,48,miner_pool_2,0.935,90,239,0.8174,1
4340,1771441880,14250213,42,miner_pool_10,0.9132,148,243,0.8572,1
4341,1771442000,15469224,60,unknown_miner_707,0.8607,144,244,0.5581,1
4342,1771442120,14178426,52,miner_pool_4,0.9096,120,212,0.8356,1
4343,1771442240,14040224,55,miner_pool_5,0.9993,142,255,0.8754,1
4344,1771442360,15457843,53,miner_pool_5,0.9762,92,229,0.8883,1
4345,1771442480,14226022,40,miner_pool_9,0.8937,94,214,0.8709,1
4346,1771442600,14050651,50,miner_pool_8,0.8589,131,205,0.8332,1
4347,1771442720,15295993,39,miner_pool_4,0.9124,108,238,0.9331,0
4348,1771442840,14510883,43,miner_pool_3,0.9677,128,243,0.9097,1
4349,1771442960,14951781,51,miner_pool_5,0.8995,149,238,0.9039,1
4350,1771443080,15695999,63,miner_pool_7,0.8551,136,200,0.9268,1
4351,1771443200,15315782,43,miner_pool_9,0.9784,146,247,0.9386,1
4352,1771443320,14232529,45,miner_pool_2,0.9305,124,227,0.8289,1
4353,1771443440,15968171,71,unknown_miner_41,0.9867,100,227,0.2509,1
4354,1771443560,14509213,54,miner_pool_7,0.9078,149,251,0.9409,1
4355,1771443680,15156192,46,miner_pool_7,0.8549,131,240,0.9454,1
4356,1771443800,14418508,62,unknown_miner_313,0.8846,91,215,0.6285,1
4357,1771443920,15435818,55,miner_pool_8,0.9372,97,254,0.8006,1
4358,1771444040,15276677,46,miner_pool_2,0.8933,136,208,0.8722,0
4359,1771444160,14823917,51,unknown_miner_638,0.8844,92,215,0.5189,1
4360,1771444280,14429715,55,miner_pool_6,0.9578,138,235,0.9216,1
4361,1771444400,14973834,49,miner_pool_9,0.9398,138,241,0.873,1
4362,1771444520,14295030,48,unknown_miner_691,0.9788,140,231,0.4474,1
4363,1771444640,15173146,53,unknown_miner_828,0.8595,107,204,0.5804,1
4364,1771444760,14112468,47,miner_pool_8,0.9535,127,209,0.9257,1
4365,1771444880,14403142,41,miner_pool_5,0.9357,118,237,0.9066,1
4366,1771445000,15515664,52,miner_pool_2,0.9152,114,254,0.9392,1
4367,1771445120,14815302,49,miner_pool_4,0.9492,101,218,0.9337,1
4368,1771445240,14719207,46,miner_pool_3,0.9542,94,253,0.8474,1
4369,1771445360,15521476,42,miner_pool_2,0.872,92,233,0.8002,1
4370,1771445480,14574128,54,unknown_miner_293,0.966,101,212,0.7437,1
4371,1771445600,15203740,53,miner_pool_3,0.8958,99,244,0.8229,1
4372,1771445720,15741809,50,miner_pool_10,0.9989,98,250,0.8359,1
4373,1771445840,15281716,46,miner_pool_7,0.8826,144,244,0.9213,1
4374,1771445960,15562637,50,miner_pool_3,0.8613,140,243,0.9204,1
4375,1771446080,15219447,41,miner_pool_7,0.8762,99,221,0.8418,1
4376,1771446200,15443332,41,miner_pool_4,0.9301,149,222,0.842,1
4377,1771446320,14428757,52,miner_pool_8,0.9395,93,228,0.837,1
4378,1771446440,14480168,60,miner_pool_9,0.9845,107,242,0.8016,1
4379,1771446560,15788327,42,unknown_miner_596,0.9899,119,246,0.232,0
4380,1771446680,14855311,47,unknown_miner_405,0.8945,122,206,0.6441,1
4381,1771446800,14390476,59,miner_pool_9,0.9565,149,240,0.9146,1
